hiding_date_vc,hiding_blz,hiding_rider,finder_date_vc,finder_blz,finder_rider,lat_degr,lon_degr,loc_desc,city,prov ,,,,,,,,,,
07-04-2012,15/25,rvdh86,08-04-2012,15/25,scheurschuimpje,52.454902,5.809055,"bij P-terrein Bremerbergdijk, Biddinghuizen, Fl",Biddinghuizen,Fl,,,,,,,,,,
08-04-2012,15/26,scheurschuimpje,08-04-2012,15/26,Ronald_010,52.621287,6.563138,"bij brievenbus - Zwartedijk, Slagharen, Ov",Slagharen,Ov,,,,,,,,,,
08-04-2012,15/26,Ronald_010,10-04-2012,15/27,scheurschuimpje,52.477615,5.979757,"aan bordje bij pad - Meerkoetenweg, Lelystad, Fl",Lelystad,Fl,,,,,,,,,,
11-04-2012,15/27,scheurschuimpje,12-04-2012,15/29,Kermit de Hond,52.949881,5.979719,"op Belvédère Oranjewoud, Heerenveen, Fr",Heerenveen,Fr,,,,,,,,,,
12-04-2012,15/29,Kermit de Hond,14-04-2012,15/31,Buuv,53.18285,6.573998,"op damwand - Hoornsedijk, Groningen, Gr",Groningen,Gr,,,,,,,,,,
15-04-2012,15/31,Buuv,15-04-2012,15/31,BSI,53.02168,6.572663,"aan poot van bord Groene Dijk ZZ, Assen, Dr",Assen,Dr,,,,,,,,,,
15-04-2012,15/31,BSI,15-04-2012,15/32,Bensi,52.292667,5.966823,"bij bruggetje Cannenburgermolen, Vaassen, Ge",Vaassen,Ge,,,,,,,,,,
15-04-2012,15/32,Bensi,15-04-2012,15/33,Merc_xtz750,51.874524,6.241683,"in holle boom - Hof van Bergh, 's-Heerenberg, Ge",'s-Heerenberg,Ge,,,,,,,,,,
15-04-2012,15/33,Merc_xtz750,16-04-2012,15/33,Bensi,51.904156,6.439823,"bij zuil Arcadia - Kasteellaan 4, Sinderen, Ge",Sinderen,Ge,,,,,,,,,,
16-04-2012,15/34,Bensi,16-04-2012,15/34,Shadowski,52.019239,6.067239,"onder steen P-terrein Middachten, de Steeg, Ge",de Steeg,Ge,,,,,,,,,,
16-04-2012,15/34,Shadowski,17-04-2012,15/35,Bensi,51.93478,5.942748,"achter heg Dominicanerklooster, Huissen, Ge",Huissen,Ge,,,,,,,,,,
17-04-2012,15/35,Bensi,19-04-2012,15/36,Merc_xtz750,51.78526,5.937064,"achter Robin Hood - Wylerbaan, Groesbeek, Ge",Groesbeek,Ge,,,,,,,,,,
19-04-2012,15/36,Merc_xtz750,20-04-2012,15/37,Hasseman,51.855513,6.473747,"aan paal aardbol - Anholtseweg, Dinxperlo, Ge",Dinxperlo,Ge,,,,,,,,,,
20-04-2012,15/37,Hasseman,20-04-2012,15/38,fien,52.295954,6.687421,"achter huisje Blokstegenweg, Ambt Delden, Ov",Ambt Delden,Ov,,,,,,,,,,
20-04-2012,15/38,fien,21-04-2012,15/39,Hasseman,52.445611,6.84264,"bij de Molen van Bels - Bergweg, Mander, Ov",Mander,Ov,,,,,,,,,,
21-04-2012,15/39,Hasseman,21-04-2012,15/39,scheurschuimpje,52.296168,6.918898,"in wals Temmink - Kleibultweg, Oldenzaal, Ov",Oldenzaal,Ov,,,,,,,,,,
21-04-2012,15/39,scheurschuimpje,21-04-2012,15/39,Buikschuiver oet Dre,52.781403,6.307276,"onder afdakje Rheebruggen, Uffelte, Dr",Uffelte,Dr,,,,,,,,,,
22-04-2012,15/40,Buikschuiver oet Dre,23-04-2012,15/40,BSI,52.953998,6.341241,"achter aanbouw Boerestreek 7, Appelsga, Fr",Appelsga,Fr,,,,,,,,,,
23-04-2012,15/40,BSI,27-04-2012,15/43,frankwijers,52.293592,5.084784,"aan steiger sluis Gravelandseweg, Weesp, Ut",Weesp,Ut,,,,,,,,,,
27-04-2012,15/43,frankwijers,28-04-2012,15/44,Ronald_010,52.023268,5.285706,"bij paaltje slot Sterkenburg, Driebergen, Ut",Driebergen,Ut,,,,,,,,,,
28-04-2012,15/44,Ronald_010,29-04-2012,15/44,bikedan,51.990968,5.13124,"bij vistrap stuw Hagestein, Lekdijk, Ut",Lekdijk,Ut,,,,,,,,,,
29-04-2012,15/44,bikedan,29-04-2012,,MIA,51.356472,4.384583,"bij theekoepel - landgoed Moretus, Putte, NB",Putte,NB,,,,,,,,,,
30-04-2012,15/46,bikedan,01-05-2012,15/47,meylie-style,51.389017,4.334238,"aan hek Leemberg, Ossendrecht, NB",Ossendrecht,NB,,,,,,,,,,
01-05-2012,15/47,meylie-style,02-05-2012,15/47,Hans89,51.522034,4.288203,"aan bosrand Langstraat, Halsteren, NB",Halsteren,NB,,,,,,,,,,
02-05-2012,15/47,Hans89,03-05-2012,15/48,Dirk130,51.708668,3.691964,"onder dode boom bij Vuurtoren, Haamstede, Ze",Haamstede,Ze,,,,,,,,,,
03-05-2012,15/48,Dirk130,03-05-2012,15/49,Ronald_010,52.083646,4.325254,"in stronk - Bezuidenhoutseweg, Den Haag, ZH",Den Haag,ZH,,,,,,,,,,
04-05-2012,15/50,Ronald_010,05-05-2012,15/50,Bigtwim,53.326724,6.425873,"onder bord Roodehaansterweg, Warfhuizen, Fr",Warfhuizen,Fr,,,,,,,,,,
05-05-2012,15/50,Bigtwim,08-05-2012,15/52,Kermit de Hond,53.432803,6.581765,"bij kast op de dijk, Noordpolderzijl, Gr",Noordpolderzijl,Gr,,,,,,,,,,
08-05-2012,15/52,Kermit de Hond,12-05-2012,15/54,Buuv,53.275884,6.73266,"Kollerijweg, Woltersum, Gr",Woltersum,Gr,,,,,,,,,,
12-05-2012,15/54,Buuv,13-05-2012,15/55,Hasseman,53.031642,6.577334,"onder bord Zwedenlaan, Assen, Dr",Assen,Dr,,,,,,,,,,
14-05-2012,15/56,Hasseman,15-05-2012,15/57,MotorMieke,52.312021,6.713498,"achter muur Retraitehuisweg, Zenderen, Ov",Zenderen,Ov,,,,,,,,,,
15-05-2012,12/57,MotorMieke,17-05-2012,15/58,rvdh86,52.277765,6.668755,"paddestoel - Langenhorsterweg, Ambt Delden, Ov",Ambt Delden,Ov,,,,,,,,,,
17-05-2012,12/58,rvdh86,17-05-2012,15/59,Hasseman,52.24102,6.058649,"aan hek vliegveld Teuge - de Zanden, Teuge, Ge",Teuge,Ge,,,,,,,,,,
18-05-2012,15/59,Hasseman,19-05-2012,15/61,Merc_xtz750,52.263369,7.030153,"aan infobord - Ravenhorsterweg, Losser, Ov",Losser,Ov,,,,,,,,,,
19-05-2012,15/61,Merc_xtz750,19-05-2012,15/61,rvdh86,51.939491,6.322063,"bij boompje - Woudlaan, Doetinchem, Ge",Doetinchem,Ge,,,,,,,,,,
19-05-2012,15/61,rvdh86,19-05-2012,15/61,BSI,52.217615,5.784771,"ingangsbord Rabitt Hill - Grevenhout, Uddel, Ge",Uddel,Ge,,,,,,,,,,
20-05-2012,15/62,BSI,20-05-2012,15/63,ootje,52.202945,5.316868,"bij gemaal Zeldert - Slaagseweg, Hoogland, Ut",Hoogland,Ut,,,,,,,,,,
20-05-2012,15/63,ootje,21-05-2012,15/64,Bigtwim,52.581869,4.698291,"bij grenspaal - Kennemerstraatweg, Limmen, NH",Limmen,NH,,,,,,,,,,
21-05-2012,15/64,Bigtwim,23-05-2012,15/66,ootje,52.467093,4.555016,"trap op Noorderhavenhoofd, IJmuiden, NH",IJmuiden,NH,,,,,,,,,,
24-05-2012,15/66,ootje,24-05-2012,15/67,Sander78,52.514458,4.775815,"Noordervaartdijk/Taandijk, Krommenie, NH",Krommenie,NH,,,,,,,,,,
25-05-2012,15/67,Sander78,25-05-2012,15/68,Bigtwim,52.666301,4.638455,"Verspijckweg, Bergen aan Zee, NH",Bergen aan Zee,NH,,,,,,,,,,
26-05-2012,15/68,Bigtwim,27-05-2012,15/69,bikedan,51.638461,5.349972,"aan hek - P Dondersplein, St. Michielsgestel, NB",St.Michielsgestel,NB,,,,,,,,,,
27-05-2012,15/69,bikedan,27-05-2012,15/70,Sander78,51.389922,3.572488,"aan hek - aan het eind Deltahoek, Breskens, Ze",Breskens,Ze,,,,,,,,,,
27-05-2012,15/70,Sander78,01-06-2012,15/74,Outdoor Man,53.053403,4.745579,"aan boom bij Fontijnsnol - Rozendijk, Texel, NH",Texel,NH,,,,,,,,,,
01-06-2012,15/74,Outdoor Man,02-06-2012,15/75,dks_aa,52.935216,5.042245,"bij vuurtoren, Den Oever, NH",Den Oever,NH,,,,,,,,,,
02-06-2012,15/75,dks_aa,03-06-2012,15/76,Outdoor Man,52.449608,4.675938,"in bocht van Valleiweg, Spaarnewoude, NH",Spaarnewoude,NH,,,,,,,,,,
03-06-2012,15/76,Outdoor Man,04-06-2012,15/78,scheurschuimpje,52.570845,5.809682,"Herdenkingsbos - Roggebotweg, Dronten, Fl",Dronten,Fl,,,,,,,,,,
05-06-2012,15/78,scheurschuimpje,06-06-2012,15/79,Outdoor Man,52.876939,6.001561,"in restaurant 't Lagerhuis, Wolvega, Fr",Wolvega,Fr,,,,,,,,,,
06-06-2012,15/79,Outdoor Man,06-06-2012,15/80,Scoot_020/Scoot_2,52.326342,4.847693,"Dachaumonument - Bosbaan, Amstelveen, NH",Amstelveen,NH,,,,,,,,,,
06-06-2012,15/80,Scoot_020/Scoot_2,07-06-2012,15/80,Outdoor Man,52.350985,4.793494,"de Zwerm - Pieter Calandlaan, Amsterdam, NH",Amsterdam,NH,,,,,,,,,,
07-06-2012,15/80,Outdoor Man,08-06-2012,15/81,Ronald_010,52.319939,4.872737,"aan Boom Uilenstede, Amstelveen, NH",Amstelveen,NH,,,,,,,,,,
08-06-2012,15/81,Ronald_010,08-06-2012,15/82,scheurschuimpje,53.041392,5.780195,"in plantenbak - Buorren 166, Terherne, Fr",Terherne,Fr,,,,,,,,,,
09-06-2012,15/82,scheurschuimpje,12-06-2012,15/85,Buuv,52.864262,6.120723,"aan paal landgoed -Zuiderweg, Vinkega, Fr",Vinkega,Fr,,,,,,,,,,
12-06-2012,15/85,Buuv,13-06-2012,15/86,frankivo,52.970075,6.542175,"aan poort bij verkeerspark - TT-circuit, Assen, Dr",Assen,Dr,,,,,,,,,,
13-06-2012,15/86,frankivo,13-06-2012,15/87,Buuv,52.726458,6.493139,"E-kast - de V. van Steenwijklaan, Hoogeveen, Dr",Hoogeveen,Dr,,,,,,,,,,
13-06-2012,15/87,Buuv,14-06-2012,15/89,Smuiger,52.987752,6.510277,"achter paddestoel - Baggelhuizen, Assen, Dr",Assen,Dr,,,,,,,,,,
,,,,,ootje,,,,,,,,,,,,,,,
14-06-2012,15/90,Smuiger,16-06-2012,15/94,Ronald_010,52.781366,5.103149,"in boompje - Zuiderdijkweg, Wieringerwerf, NH",Wieringerwerf,NH,,,,,,,,,,
,,ootje,,,,,,,,,,,,,,,,,,
16-06-2012,15/94,Ronald_010,17-06-2012,15/95,Muffin,52.211338,4.402409,"aan hek P-terrein - Buitensluis, Katwijk, ZH",Katwijk,ZH,,,,,,,,,,
17-06-2012,15/96,Muffin,17-06-2012,15/96,Bigtwim,52.593618,4.716868,"aan hek St. Willibrordusstichting, Heiloo, NH",Heiloo,NH,,,,,,,,,,
18-06-2012,15/97,Bigtwim,18-06-2012,15/98,Sjakie-77,52.496881,4.663696,"op parkeerdek Wijkerbaan, Beverwijk, NH",Beverwijk,NH,,,,,,,,,,
18-06-2012,15/98,Sjakie-77,18-06-2012,15/101,Bigtwim,52.443339,4.652756,"aan hectometerpaal A208, Santpoort-Noord, NH",Santpoort,NH,,,,,,,,,,
19-06-2012,16/01,Bigtwim,20-06-2012,16/03,dks_aa,52.594203,4.659992,"aan paal infobord Abdij Egmond, Egmond, NH",Egmond,NH,,,,,,,,,,
20-06-2012,16/03,dks_aa,20-06-2012,16/04,Bigtwim,52.265273,4.548509,"aan bord ingang Keukenhof, Lisse, ZH",Lisse,ZH,,,,,,,,,,
21-06-2012,16/04,Bigtwim,22-06-2012,16/05,Smuiger,52.655942,4.785087,"aan boom - Destreelaan, Sint Pancras, NH",Sint Pancras,NH,,,,,,,,,,
22-06-2012,16/06,Smuiger,22-06-2012,16/06,Sander78,52.550823,4.845006,"aan hek ""Rijper Eilanden"" - Zuiddijk, de Rijp, NH",de Rijp,NH,,,,,,,,,,
22-06-2012,16/07,Sander78,23-06-2012,16/07,dks_aa,52.545966,4.655158,"achter paddestoel - Onderlangs, Castricum, NH",Castricum,NH,,,,,,,,,,
23-06-2012,16/08,dks_aa,24-06-2012,16/09,ootje,52.45979,5.130838,"aan loopbrug - Dijk om, Marken, NH",Marken,NH,,,,,,,,,,
24-06-2012,16/09,ootje,25-06-2012,16/09,Maegrim,51.78131,5.114141,"struik bij veerpont Aalst - Veen, Aalst, Ge",Aalst,Ge,,,,,,,,,,
25-06-2012,16/10,Maegrim,26-06-2012,16/11,BSI,51.84549,6.16605,"aan hek bij grens met Duitsland, Spijk, Ge",Spijk,Ge,,,,,,,,,,
26-06-2012,16/11,BSI,26-06-2012,16/12,Maegrim,51.923005,5.799301,"in knotwilg Logtsestraat, Elst, Ge",Elst,Ge,,,,,,,,,,
26-06-2012,16/12,Maegrim,27-06-2012,16/14,Jeff92,52.198441,5.439456,"aan boom Domstraat, Amersfoort, Ut",Amersfoort,Ut,,,,,,,,,,
27-06-2012,16/14,Jeff92,28-06-2012,16/16,Bigtwim,52.449613,4.569269,"aan struik bij batterij Heerenduin, Ijmuiden, NH",Ijmuiden,NH,,,,,,,,,,
28-06-2012,16/16,Bigtwim,30-06-2012,16/18,Smuiger,52.656949,5.779776,"aan meerpaal vluchthaven, Schokland, Fl",Schokland,Fl,,,,,,,,,,
30-06-2012,16/18,Smuiger,01-07-2012,16/19,Maegrim,52.337647,5.018975,"aan hek Elektriciteitscentrale, Diemen, NH",Diemen,NH,,,,,,,,,,
01-07-2012,16/19,Maegrim,02-07-2012,16/21,Bensi,52.26405,5.472511,Erkemederweg,Zeewolde,Fl,,,,,,,,,,
02-07-2012,16/21,Bensi,03-07-2012,16/22,Hasseman,51.993494,6.222781,hek bij vlondertje Molen,Laag Keppel,Ge,,,,,,,,,,
,,,,,Eady,,,,,,,,,,,,,,,
03-07-2012,16/22,Hasseman,04-07-2012,16/23,Bensi,51.969826,6.272914,bij kunstwerk Keppelseweg,Doetinchem,Ge,,,,,,,,,,
,,Eady,,,,,,,,,,,,,,,,,,
04-07-2012,16/23,Bensi,05-07-2012,16/24,Maegrim,51.824743,5.915057,bij bankje - Oude Holleweg,Berg en Dal,Ge,,,,,,,,,,
06-07-2012,16/25,Maegrim,06-07-2012,16/25,MarkieNL,52.013417,5.468523,Bergweg,Amerongen,Ut,,,,,,,,,,
07-07-2012,16/26,MarkieNL,07-07-2012,16/26,Drey,51.505973,4.753419,hoek hek Rijsbergsebaan,Breda,NB,,,,,,,,,,
07-07-2012,16/27,Drey,07-07-2012,16/27,BSI,51.519838,5.264361,Spoordonkseweg,Oirschot,NB,,,,,,,,,,
08-07-2012,16/28,BSI,08-07-2012,16/28,rvdh86,52.151547,5.543847,aan knuppelbrug - Paradijs,Barneveld,Ge,,,,,,,,,,
08-7-2012,16/28,rvdh86,09-07-2012,16/29,scheurschuimpje,52.238719,5.975223,aan brugpijler - Kanaal Noord,Apeldoorn,Ge,,,,,,,,,,
09-7-2012,16/30,scheurschuimpje,10-07-2012,16/30,frankivo,52.888813,6.31536,aan infobord monument,Oude Willem,Dr,,,,,,,,,,
11-07-2012,16/31,frankivo,11-07-2012,16/32,Buuv,52.972451,6.975138,bij watertoren - Ceresstraat,Stadskanaal,Gr,,,,,,,,,,
11-07-2012,16/32,Buuv,12-07-2012,16/33,frankivo,52.996564,6.526837,bij kastje Balkengracht 3,Assen,Dr,,,,,,,,,,
12-07-2012,16/33,frankivo,13-07-2012,16/34,Bedumer,53.04185,6.867402,bij raam Nat. Geo. Unikenstraat,Stadskanaal,Gr,,,,,,,,,,
14-07-2012,16/35,Bedumer,14-07-2012,16/37,Directeur,53.200242,6.646399,bij banpaal - Weendersweg,Groningen,Gr,,,,,,,,,,
15-07-2012,16/38,Directeur,17-07-2012,16/40,MIA,53.391515,5.882674,achter aan bord op de Grândyk,Holwerd,Fr,,,,,,,,,,
18-07-2012,16/42,Directeur,20-07-2012,16/46,Bedumer,53.403259,6.609371,bij boom aan de Raadhuislaan,Usquert,Gr,,,,,,,,,,
20-07-2012,16/46,Bedumer,21-07-2012,16/48,Buuv,53.139347,6.603679,aan hek Hooidijk,Eelde,Dr,,,,,,,,,,
21-07-2012,16/48,Buuv,21-07-2012,16/49,rvdh86,52.208856,6.093408,bij kast onder portaal A1,Wilp,Ge,,,,,,,,,,
21-07-2012,16/49,rvdh86,21-07-2012,16/50,frankwijers,52.064036,5.692285,achter infobord P-plaats - Hessenweg,Ede,Ge,,,,,,,,,,
22-07-2012,16/50,frankwijers,23-07-2012,16/51,Franko P,51.608115,5.320325,Groene poort - Bosscheweg,Boxtel,NB,,,,,,,,,,
23-07-2012,16/51,Franko P,26-07-2012,16/53,frankwijers,51.343519,5.143353,aan boom op P-plaats Pikoreistraat,Reusel,NB,,,,,,,,,,
26-07-2012,16/53,frankwijers,26-07-2012,16/53,Franko P,51.447595,4.943866,aan plaatsbord,Baarle-Hertog/Nassau,NB,,,,,,,,,,
26-07-2012,16/53,Franko P,27-07-2012,16/54,Deadolon,51.376592,5.317675,aan boom P-plaats - Steenovens,Duizel,NB,,,,,,,,,,
,,,,,K-jos,,,,,,,,,,,,,,,
27-07-2012,16/54,Deadolon,28-07-2012,16/54,MarkieNL,51.666154,5.372218,in heg Pilotenstraat 4,Den Dungen,NB,,,,,,,,,,
,,K-jos,,,,,,,,,,,,,,,,,,
28-07-2012,16/54,MarkieNL,28-07-2012,16/55,Franko P,51.512684,5.115292,bij slagboom camping,Beekse Bergen,NB,,,,,,,,,,
29-07-2012,16/55,Franko P,29-07-2012,16/56,MarkieNL,51.280632,5.280848,achter bankje Postelheideweg,Luyksgestel,NB,,,,,,,,,,
29-07-2012,16/56,MarkieNL,29-07-2012,16/56,Franko P,51.433026,5.157284,onder boom bij Neterselsedijk,Esbeek,NB,,,,,,,,,,
29-07-2012,16/56,Franko P,01-08-2012,16/58,tdemmer,51.340534,5.179389,onder boom langs trimbaan,Reusel,NB,,,,,,,,,,
01-08-2012,16/58,tdemmer,01-08-2012,16/58,jaap43,52.015852,4.609612,aan hek langs N219,Zevenhuizen,ZH,,,,,,,,,,
01-08-2012,16/58,jaap43,02-08-2012,16/59,BSI,51.850382,4.618252,in heg Achterambachtseweg,H.I.Ambacht,ZH,,,,,,,,,,
02-08-2012,16/59,BSI,03-08-2012,16/60,Komkommer,52.163979,5.585523,poot Eiffeltoren - Harselaarseweg,Barneveld,Ge,,,,,,,,,,
03-08-2012,16/60,Komkommer,03-08-2012,16/62,rvdh86,51.976226,5.550557,achter prullebak P-terrein - Autoweg,Rhenen,Ut,,,,,,,,,,
03-08-2012,16/62,rvdh86,04-08-2012,16/62,BSI,52.251977,5.438696,bij vuilcontainer gemaal Reynout,Nijkerk,Ge,,,,,,,,,,
04-08-2012,16/62,BSI,05-08-2012,16/63,dks_aa,52.52242,5.425256,bij hurkende man - strekdam,Lelystad,Fl,,,,,,,,,,
05-08-2012,16/63,dks_aa,05-08-2012,16/64,Outdoor Man,52.385423,4.74751,aan zuil - Haarlemmerstraatweg,Halfweg,NH,,,,,,,,,,
05-08-2012,16/64,Outdoor Man,05-08-2012,16/64,dks_aa,52.380233,4.709787,aan hek - Krommespieringweg,Zwanenburg,NH,,,,,,,,,,
05-08-2012,16/65,dks_aa,06-08-2012,16/65,ootje,52.507564,4.78943,in hoek Brokking - Noorddijk,Wormerveer,NH,,,,,,,,,,
06-08-2012,16/66,ootje,06-08-2012,16/67,Ronald_010,52.536552,4.885118,aan boompje Volgerweg,Beemster,NH,,,,,,,,,,
07-08-2012,16/67,Ronald_010,07-08-2012,16/67,tdemmer,51.934793,3.978252,aan hek strandweg 2e Maasvlakte,Rotterdam,ZH,,,,,,,,,,
08-08-2012,16/68,tdemmer,08-08-2012,16/68,jaap43,51.965608,4.544724,in houtstapel Kikkerpad,Rotterdam,ZH,,,,,,,,,,
08-08-2012,16/68,jaap43,08-08-2012,16/68,Ronald_010,52.085903,4.630906,achter kastje - Roemer,Hazerswoude-Dorp,ZH,,,,,,,,,,
08-08-2012,16/68,Ronald_010,09-08-2012,16/69,tdemmer,51.807968,4.591818,aan paal 800 - Lindtsedijk,Zwijndrecht,ZH,,,,,,,,,,
09-08-2012,16/69,tdemmer,09-08-2012,16/69,JurgenT,52.099348,5.995206,onder boomstronk - Droefakkers,Loenen,Ge,,,,,,,,,,
09-08-2012,16/70,JurgenT,10-08-2012,16/71,de peppel,52.053686,6.378347,in bord - Varsselseweg bij molen,Varssel,Ge,,,,,,,,,,
10-08-2012,16/71,de peppel,10-08-2012,16/72,JurgenT,52.011471,6.330308,aan paal Langenberg - Oude Esweg,Zelhem,Ge,,,,,,,,,,
10-08-2012,16/72,JurgenT,10-08-2012,16/72,Merc_xtz750,51.851825,6.398236,aan brug - Landfortseweg,Megchelen,Ge,,,,,,,,,,
11-08-2012,16/73,Merc_xtz750,11-08-2012,16/74,rvdh86,51.937117,6.328052,aan hek Hulleweg/Woudlaan,Doetinchem,Ge,,,,,,,,,,
11-08-2012,16/74,rvdh86,12-08-2012,16/75,BSI,52.286285,5.783972,aan bospad bij Molenweg,Elspeet,Ge,,,,,,,,,,
12-08-2012,16/75,BSI,12-08-2012,16/75,rvdh86,52.269502,5.356308,aan paal van palendijk,Eemdijk,Ut,,,,,,,,,,
12-08-2012,16/76,rvdh86,13-08-2012,16/76,cock,52.490751,5.43952,aan hek Buizerdweg,Lelystad,Fl,,,,,,,,,,
13-08-2012,16/76,cock,13-08-2012,16/77,rvdh86,52.585091,5.568566,bij bankje Visvijverweg,Lelystad,Fl,,,,,,,,,,
13-08-2012,16/77,rvdh86,17-08-2012,16/79,Phaedrus,52.370167,5.816833,achter bankje Eperweg,Nunspeet,Ge,,,,,,,,,,
18-08-2012,16/80,Phaedrus,18-08-2012,16/80,Ronald_010,51.888763,4.424196,in kunstwerk Waalhavenweg,Rotterdam,ZH,,,,,,,,,,
18-08-2012,16/80,Ronald_010,19-08-2012,16/80,bikedan,51.898345,4.277103,in wildrooster prof. Gerbrandyweg,Rotterdam,ZH,,,,,,,,,,
19-08-2012,16/80,bikedan,20-08-2012,16/81,Hans89,51.586416,4.721946,aan lantaarnpaal - Vinkenbergseweg,Breda,NB,,,,,,,,,,
20-08-2012,16/81,Hans89,25-08-2012,16/83,-Floris-,51.440513,3.580459,in stalen molenroede - Oranjedijk,Vlissingen,Ze,,,,,,,,,,
26-08-2012,16/83,-Floris-,29-08-2012,16/85,meylie-style,51.412286,4.100668,aan berkenboom - Gaweegsedijk,Waarde,Ze,,,,,,,,,,
29-08-2012,16/85,meylie-style,31-08-2012,16/86,bikedan,51.499613,4.312826,aan vangrail Ruyterhoveweg,Bergen op Zoom,NB,,,,,,,,,,
01-09-2012,16/87,bikedan,02-09-2012,16/87,Phaedrus,51.696382,4.439777,aan vuurtoren - Lantaarndijk,Willemstad,NB,,,,,,,,,,
02-09-2012,16/97,Phaedrus,03-09-2012,16/88,ndeeka,51.852941,4.567067,bij P-terrein Wevershoek - Noldijk,Ridderkerk,ZH,,,,,,,,,,
03-09-2012,16/88,ndeeka,04-09-2012,16/89,tdemmer,51.809915,4.604829,bij van Leeuwen - Lindtsedijk,Zwijndrecht,ZH,,,,,,,,,,
04-09-2012,16/89,tdemmer,04-09-2012,16/89,V-Strommert,52.158263,4.726336,aan knotwilg - Korteraarseweg,ter Aar,ZH,,,,,,,,,,
05-09-2012,16/90,V-Strommert,05-09-2012,16/90,tdemmer,52.285638,4.621969,aan hek N-Randweg,Nieuw-Vennep,NH,,,,,,,,,,
05-09-2012,16/90,tdemmer,05-09-2012,16/91,Delcasa,52.100126,4.745792,bij knotwilg - Kerkweg/de Meije,Bodegraven,ZH,,,,,,,,,,
06-09-2012,16/91,Delcasa,06-09-2012,16/92,Bomba,52.29349,4.92678,op eiland - Ouderkerkerplas,Ouderkerk a/d Amstel,NH,,,,,,,,,,
06-09-2012,16/92,Bomba,07-09-2012,16/93,tdemmer,52.049249,4.809659,aan boom - Westeinde,Waarder,ZH,,,,,,,,,,
07-09-2012,16/93,tdemmer,08-09-2012,16/93,V-Strommert,51.974999,4.845469,aan hek - Slangeweg,Vlist,ZH,,,,,,,,,,
08-09-2012,16/94,V-Strommert,09-09-2012,16/94,Bigtwim,52.417735,4.55408,P-terrein Parnassiaweg,Bloemendaal,NH,,,,,,,,,,
09-09-2012,16/94,Bigtwim,10-09-2012,16/95,ootje,52.479051,4.653909,bij boom plantsoen Stationsweg,Beverwijk,NH,,,,,,,,,,
10-09-2012,16/95,ootje,10-09-2012,16/95,Bigtwim,52.555223,4.650409,aan boom - Duinenboschweg,Castricum,NH,,,,,,,,,,
11-09-2012,16/96,Bigtwim,12-09-2012,16/97,BSI,52.628029,4.755068,bij boom - Voormeer,Alkmaar,NH,,,,,,,,,,
12-09-2012,16/97,BSI,12-09-2012,16/98,Bigtwim,52.760127,5.118886,onder kei bij gemaal - Oosterdijk,Medemblik,NH,,,,,,,,,,
13-09-2012,16/98,Bigtwim,15-09-2012,16/101,ootje,53.131195,4.815592,bij uitzichtpunt Slufter - Cocksdorp,Texel,NH,,,,,,,,,,
15-09-2012,17/01,ootje,16-09-2012,17/01,Bigtwim,52.754202,4.681668,in schotbalkenhuisje,Burgerbrug,NH,,,,,,,,,,
16-09-2012,17/01,Bigtwim,16-09-2012,17/02,ootje,52.561917,4.632818,in kunstwerk camping Bakkum,Castricum,NH,,,,,,,,,,
16-09-2012,17/02,ootje,17-09-2012,17/03,magnamaniac,51.783891,5.162039,aan spindel sluis - Eendenkade,Delwijnen,Ge,,,,,,,,,,
17-09-2012,17/03,magnamaniac,18-09-2012,17/04,Hasseman,51.835599,5.681375,hoek Dorpsstraat/Broekstraat,Hernen,Ge,,,,,,,,,,
18-09-2012,17/04,Hasseman,18-09-2012,17/05,fien,52.261539,6.780823,in holle boom - Julianalaan,Hengelo,Ov,,,,,,,,,,
18-09-2012,17/05,fien,19-09-2012,17/05,Hasseman,52.242598,6.755299,aan boom Albersdijk,Hengelo,Ov,,,,,,,,,,
19-09-2012,17/06,Hasseman,20-09-2012,17/06,MotorMieke,52.297694,6.837332,bij tuincentrum - Vliegveldweg,Deurningen,Ov,,,,,,,,,,
20-09-2012,17/07,MotorMieke,21-09-2012,17/08,BSI,52.362522,6.612831,aan boompje bij hek Aadorpsweg,Wierden,Ov,,,,,,,,,,
21-09-2012,17/08,BSI,21-09-2012,17/08,magnamaniac,52.225931,6.01259,in struik Deventersestraat,Apeldoorn,Ge,,,,,,,,,,
21-09-2012,17/08,magnamaniac,22-09-2012,17/09,BSI,51.902977,5.638835,onder platen - Waalbandijk,Doodewaard,Ge,,,,,,,,,,
23-09-2012,17/10,BSI,23-09-2012,17/10,Hasseman,52.505189,6.022719,achter kast -  Gemaal - Geldersedijk,Hattem,Ge,,,,,,,,,,
,,,,,Eady,,,,,,,,,,,,,,,
23-09-2012,17/11,Hasseman,24-09-2012,17/07,scheurschuimpje,52.297694,6.837332,in koker op kruiwagen - Stenendijk,Hasselt,Ov,,,,,,,,,,
,,Eady,,,,,,,,,,,,,,,,,,
24-09-2012,17/12,scheurschuimpje,27-09-2012,17/14,Kermit de Hond,52.549594,5.567005,in observatorium Swifteringweg,Lelystad,Fl,,,,,,,,,,
27-09-2012,17/14,Kermit de Hond,01-10-2012,17/16,Sytze,53.410342,6.192791,aan hek Gerbrandyweg,Lauwersoog,Gr,,,,,,,,,,
01-10-2012,17/16,Sytze,02-10-2012,17/17,Buikschuiver oet Dre,53.086618,6.305873,op P-plaats - Nije Drintsewey,Bakkeveen,Fr,,,,,,,,,,
